idx,venue_capacity,venue_name,venue_fuzzwuzz_score,venue_city,venue_country,venue_lat,venue_long,venue_dist_from_expected,sk_popularity,last_time_played,days_since_last_played,total_times_played_locally
7206,,Oslo-filharmonien,100,Oslo,Norway,59.91264,10.73153,0.12517480136019896,,,,0
7207,,Nordstrand Kirke,100,Oslo,Norway,59.91387,10.75225,6.761554629290058,0.000362,2015-10-28,1485,10
7208,1800,Sentrum Scene,100,Oslo,Norway,59.91552,10.75181,0.0005573938928600053,0.029138,2016-01-15,1406,6
7209,,Lillehammer Kirke,100,Lillehammer,Norway,61.11196,10.46333,0.0709309234992655,,,,0
7210,1350,Rockefeller,100,Oslo,Norway,59.91591,10.75085,0.05101599482840337,0.000379,2018-03-17,614,5
7211,,Sarpsborg Kirke,100,Sarpsborg,Norway,59.28407,11.1094,0.18639508950381936,5e-06,2019-09-12,70,17
7212,,Festiviteten,100,Kristiansund,Norway,63.11171,7.72403,0.5883867909105138,,,,0
7213,,Caledonien Hall,100,Kristiansand,Norway,58.13489,8.0061,1.0801692952226818,,,,0
7214,,USF Verftet,100,Bergen,Norway,60.3955789,5.3089979,0.00045086544925081016,0.00022,2016-02-09,1381,2
7215,,BlÅ,100,Oslo,Norway,59.920352,10.7527981,0.0005032298465527125,0.002712,2018-11-22,364,16
7216,,Sebs Hotel,100,Hamar,Norway,60.79355,11.07549,0.0016277533674706939,0.001433,2017-03-16,980,4
7217,,Cosmopolite,100,Oslo,Norway,59.9361434,10.7657017,0.0008673847999516365,0.003681,2016-11-10,1106,7
7218,,Youngs,100,Oslo,Norway,59.91387,10.75225,0.18032991689319267,0.000465,2019-01-19,306,1
7219,,"Riksscenen, Klubbscenen",100,Oslo,Norway,59.91995,10.76641,0.30654373696352255,,,,0
7220,,Sørmarka Konferansehotell,0,,,,,,,2017-03-04,992,3
7221,,Parkteatret Scene,100,Oslo,Norway,59.92262,10.75844,0.03002780180672104,0.005983,2019-08-24,89,16
7222,,"Ullensaker Kulturhus, Kong Rakne",100,Jessheim,Norway,60.1412613,11.1772503,0.28544443417766435,,,,0
7223,,Sandar Kirke,100,Sandefjord,Norway,59.13073,10.22665,0.3518704479444155,0.000913,2016-12-15,1072,5
7224,,Honne Hotell & konferansesenter,0,,,,,,,,,0
7225,,Finnsnes Kirke,100,Finnsnes,Norway,69.23204,17.98086,0.17434637252725796,,,,0
7226,,Parkteatret Scene,100,Oslo,Norway,59.92262,10.75844,0.03002780180672104,0.032219,2017-11-09,743,4
7227,,Vang Kirke,100,Hamar,Norway,60.7945331,11.0679977,3.5993288865867132,,,,0
7228,,"Griegsalen, Grieghallen",100,Bergen,Norway,60.38752,5.33617,0.5062716976879984,,,,0
7229,,Festiviteten Bar & Scene,80,Hamar,Norway,60.79257,11.07433,0.04500555873322206,0.000379,,,0
7230,,Klubben I Røverstaden,100,Oslo,Norway,59.90767,10.71362,1.088936484298937,0.000419,2009-11-13,3661,1
7231,,Vulkan Arena,100,Oslo,Norway,59.91966,10.75007,0.34265354393189956,0.001218,2019-05-11,195,24
7232,,BlÅ,100,Oslo,Norway,59.920352,10.7527981,0.0005032298465527125,7.1e-05,,,0
7233,1800,Sentrum Scene,100,Oslo,Norway,59.91552,10.75181,0.0005573938928600053,0.029138,2016-01-15,1407,6
7234,,"Røkeriet, USF Verftet",100,Bergen,Norway,60.39634,5.30648,0.16171393472190504,0.000796,2018-02-17,643,2
7235,,Krøsset,100,Oslo,Norway,59.92065,10.75156,0.06229160001832887,,,,0
7236,400,John Dee,100,Oslo,Norway,59.91633,10.75054,0.05683265710901912,4e-06,2017-12-08,714,1
7237,1350,Rockefeller,100,Oslo,Norway,59.91591,10.75085,0.05101599482840337,0.00075,2016-10-29,1119,5
7238,,City Scene,100,Fredrikstad,Norway,59.22054,10.9347,0.7457269378543855,,,,0
7239,,Sundvolden Hotel,100,Honefoss,Norway,60.0626708,10.3105253,0.10182179274694593,7.5e-05,,,0
7240,,Larvik Kirke,100,Larvik,Norway,59.04159,10.0419,0.6824526212740446,0.000913,2016-12-21,1066,5
7241,,"Riksscenen, Klubbscenen",100,Oslo,Norway,59.91995,10.76641,0.30654373696352255,,,,0
7242,,Henie Onstad Kunstsenter,100,Høvikodden,Norway,59.8888,10.55297,0.0448892289277647,,,,0
7243,,Kulturkirken Jakob,100,Oslo,Norway,59.91803,10.75412,0.0,,2019-04-28,209,4
7244,,Gamle Logen,0,,,,,,,,,0
7245,,"Oslo Konserthus, Glasshuset",0,,,,,,2e-06,2019-05-25,182,110
7246,,Harstad Kirke,100,Harstad,Norway,68.80167,16.53829,0.4863764387774541,,,,0
7247,,Vålerenga kirke,100,Oslo,Norway,59.90685,10.78831,0.017491056941489874,0.000911,2016-12-18,1070,6
7248,,Honne Hotell & konferansesenter,0,,,,,,,,,0
7249,,Kulturkirken Jakob,100,Oslo,Norway,59.91803,10.75412,0.0,0.000109,2019-03-08,260,7
7250,8700,Oslo Spektrum,100,Oslo,Norway,59.9126,10.75479,0.0005574429269591256,0.007349,2016-11-04,1114,12
7251,,Frogner Kirke,100,Oslo,Norway,59.91879,10.70728,0.11896988580571494,,,,0
7252,,Krøsset,100,Oslo,Norway,59.92065,10.75156,0.06229160001832887,4.1e-05,2018-05-02,570,6
7253,,"Griegsalen, Grieghallen",100,Bergen,Norway,60.38752,5.33617,0.5062716976879984,0.008174,2019-06-12,164,1
7254,,Vulkan Arena,100,Oslo,Norway,59.91966,10.75007,0.34265354393189956,0.002067,2013-02-23,2464,2
7256,,USF Verftet,100,Bergen,Norway,60.3955789,5.3089979,0.00045086544925081016,0.000953,2014-07-25,1947,6
7258,,Munkehaugen Scene,100,Arendal,Norway,58.4658,8.758,0.4940779156123023,0.001433,2013-07-02,2335,5
7259,,City Scene,100,Fredrikstad,Norway,59.22054,10.9347,0.7457269378543855,,,,0
7260,,"Vaktbua, Odderøya",100,Kristiansand,Norway,58.13489,8.0061,0.8208465887792926,0.000122,,,0
7261,,Sundvolden Hotel,100,Honefoss,Norway,60.0626708,10.3105253,0.10182179274694593,7.5e-05,,,0
7262,,Ski Nye Kirke,100,Ski,Norway,59.73629,10.84537,2.1026899067608653,0.000913,2016-12-18,1070,7
7263,,Lillestrøm Kulturpub,100,Lillestrøm,Norway,59.95443,11.04553,0.0037306187742929767,,,,0
7264,,"Riksscenen, Klubbscenen",100,Oslo,Norway,59.91995,10.76641,0.30654373696352255,,,,0
7265,,"Riksscenen, Hovedscenen",100,Oslo,Norway,59.91995,10.76641,0.30654373696352255,,,,0
7266,,Narvik Kirke,100,Narvik,Norway,68.44405,17.36062,2.219451252636016,,,,0
7267,,Jeløy Kirke,0,,,,,,0.000913,2016-12-18,1071,6
7268,1800,Sentrum Scene,100,Oslo,Norway,59.91552,10.75181,0.0005573938928600053,0.00533,2019-04-01,237,1
7269,,Bragernes Kirke,100,Drammen,Norway,59.74918,10.20526,0.28765453519380396,,,,0
7270,,Slemmestad Kirke,100,Slemmestad,Norway,59.78315,10.49818,0.7726921581083277,,,,0
7271,400,John Dee,100,Oslo,Norway,59.91633,10.75054,0.05683265710901912,0.021049,2018-12-16,343,1
7272,1350,Rockefeller,100,Oslo,Norway,59.91591,10.75085,0.05101599482840337,0.021049,1990-09-19,10658,1
7273,1800,Sentrum Scene,100,Oslo,Norway,59.91552,10.75181,0.0005573938928600053,0.00533,2019-04-01,237,1
7274,,Tune Kirke,100,Sarpsborg,Norway,59.28407,11.1094,1.741755519641298,0.000913,2016-12-15,1074,3
7275,,Lillestrøm kirke,100,Lillestrøm,Norway,59.95597,11.05038,0.31392120831416853,0.000911,2016-11-29,1091,5
7276,,Tromsø Domkirke,100,Tromsø,Norway,69.65066,18.95994,0.2383890530870655,,,,0
7277,,Lofotkatedralen,100,Kabelvag,Norway,68.21039,14.47711,0.6502134189088237,,,,0
7278,1350,Rockefeller,100,Oslo,Norway,59.91591,10.75085,0.05101599482840337,,,,0
7279,,Trondheim Spektrum,100,Trondheim,Norway,63.42801,10.37579,0.004821907194081471,0.064669,2018-06-02,541,2
7280,,Trondheim Spektrum,100,Trondheim,Norway,63.42801,10.37579,0.004821907194081471,0.064669,2018-06-02,541,2
7282,1800,Sentrum Scene,100,Oslo,Norway,59.91552,10.75181,0.0005573938928600053,0.003196,2017-10-24,762,10
7283,,Vulkan Arena,100,Oslo,Norway,59.91966,10.75007,0.34265354393189956,0.035638,1988-10-18,11360,2
7284,,Ullensaker Kirke,100,Jessheim,Norway,60.1415062,11.1751489,6.432090912656998,,2016-11-29,1091,4
7285,,Tromsø Domkirke,100,Tromsø,Norway,69.65066,18.95994,0.2383890530870655,,,,0
7286,,Hunstad kirke,100,Bodø,Norway,67.28184,14.535,0.31222418038514715,,,,0
7287,1350,Rockefeller,100,Oslo,Norway,59.91591,10.75085,0.05101599482840337,0.018188,2018-09-30,422,1
7288,,Gamle Logen,0,,,,,,,,,0
7289,,Oslo-filharmonien,100,Oslo,Norway,59.91264,10.73153,0.12517480136019896,,,,0
7290,,Ski Nye Kirke,100,Ski,Norway,59.73629,10.84537,2.1026899067608653,,2016-09-10,1172,5
7291,,USF Verftet,100,Bergen,Norway,60.3955789,5.3089979,0.00045086544925081016,0.010483,2017-12-05,721,2
7292,,Vår Frue Kirke,100,Trondheim,Norway,63.43255,10.39761,0.26538806885331795,,2011-12-04,2915,4
7293,,GjØvik Kirke,100,Gjøvik,Norway,60.79832,10.70595,1.6287392700364742,0.000913,2016-12-13,1079,2
7294,,Bamble Kirke,59,Langesund,Norway,58.99871,9.75205,0.5800174257412757,,,,0
7295,,Farnes Kyrkje,100,Årdal,Norway,61.31033,7.80114,0.07084088255994325,,,,0
7296,,Sortland Kirke,0,,,,,,,,,0
7297,,Jessheim kirke,100,Jessheim,Norway,60.1449,11.17528,0.007803302622148152,,,,0
7298,,Vår Frelsers Kirke,100,Haugesund,Norway,59.40791,5.26272,0.8531008219097846,0.000208,2018-12-07,355,2
7299,,Hvaler Kirke,0,,,,,,,,,0
7300,,Bremnes kyrkje,0,,,,,,,,,0
7301,,"Haug Kirke, Hokksund",100,Hokksund,Norway,59.77075,9.91087,0.7505686829545672,,,,0
7302,,Oslo-filharmonien,100,Oslo,Norway,59.91264,10.73153,0.12517480136019896,,,,0
7303,,Kulturkirken Jakob,100,Oslo,Norway,59.91803,10.75412,0.0,1.1e-05,2016-09-10,1173,8
7304,,Madam Felle,100,Bergen,Norway,60.3970769,5.3243831,0.06149870981720524,0.000106,2019-03-14,258,20
7305,,Vår Frue Kirke,100,Trondheim,Norway,63.43255,10.39761,0.26538806885331795,,2011-12-04,2915,4
7306,,"Riksscenen, Hovedscenen",100,Oslo,Norway,59.91995,10.76641,0.30654373696352255,,,,0
7307,,Krøsset,100,Oslo,Norway,59.92065,10.75156,0.06229160001832887,8.7e-05,2017-11-17,740,11
7308,,Lillehammer Kirke,100,Lillehammer,Norway,61.11196,10.46333,0.0709309234992655,0.000913,2015-11-24,1464,1
7309,,Molde Domkirke,100,Molde,Norway,62.73702,7.15741,0.1998815361189395,,2014-11-26,1828,2
7310,,Levanger Kirke,100,Levanger,Norway,63.74292,11.29935,0.31532911555054216,0.000911,,,0
7311,,"Fredriksvern Kirke, Stavern",100,Stavern,Norway,58.9982871,10.0355946,0.22051945745614548,,,,0
7312,,Sykkylven Kyrkje,100,Ålesund,Norway,62.3936,6.58163,0.2285828845507558,,,,0
7313,,Bjerkvik Kirke,0,,,,,,,,,0
7314,,"Ås kirke, Vestre Toten",0,,,,,,,,,0
7315,,Skjebergdalen kirke,0,,,,,,,,,0
7316,,"Fjell Kyrkje, Straume",0,,,,,,,,,0
7317,,Vulkan Arena,100,Oslo,Norway,59.91966,10.75007,0.34265354393189956,0.004151,2018-02-24,642,10
7318,400,John Dee,100,Oslo,Norway,59.91633,10.75054,0.05683265710901912,,,,0
7319,1800,Sentrum Scene,100,Oslo,Norway,59.91552,10.75181,0.0005573938928600053,0.000958,2017-12-01,727,23
7320,,Cosmopolite,100,Oslo,Norway,59.9361434,10.7657017,0.0008673847999516365,0.004117,2017-03-10,993,11
7321,,Krøsset,100,Oslo,Norway,59.92065,10.75156,0.06229160001832887,,2015-09-04,1546,1
7322,,Parkteatret Scene,100,Oslo,Norway,59.92262,10.75844,0.03002780180672104,0.031626,2016-10-17,1137,2
7323,,Madam Felle,100,Bergen,Norway,60.3970769,5.3243831,0.06149870981720524,0.000106,2019-03-14,259,20
7324,,"Riksscenen, Klubbscenen",100,Oslo,Norway,59.91995,10.76641,0.30654373696352255,,,,0
7325,,Sørmarka Konferansehotell,0,,,,,,,2017-03-04,999,3
7326,,Underlig,100,Bergen,Norway,60.3928,5.32235,0.06963003190620616,1.9e-05,2016-09-29,1155,1
7328,,Frosta Kirke,0,,,,,,0.000913,,,0
7329,,"Griegsalen, Grieghallen",100,Bergen,Norway,60.38752,5.33617,0.5062716976879984,,,,0
7330,,Spjelkavik Kirke,100,Ålesund,Norway,62.47334,6.35424,0.7212142640029952,,2011-12-03,2918,5
7331,,Byåsen Kirke,100,Trondheim,Norway,63.38957,10.36327,0.4777287939752177,0.000913,,,0
7332,,Salem Pinsekirken,100,Sandefjord,Norway,59.13441,10.21678,0.11190228932944389,,,,0
7333,,Nes kirke i Akershus,0,,,,,,,2015-12-03,1457,3
7334,,Harstad Kirke,100,Harstad,Norway,68.80167,16.53829,0.4863764387774541,,,,0
7335,,Biri Kirke,100,Gjøvik,Norway,60.95898,10.592,0.022238985329650008,,,,0
7336,,"Grorud Kirke, Oslo",100,Oslo,Norway,59.9599,10.88646,0.2563631291007293,,,,0
7337,,Brygga Kultursal,100,Halden,Norway,59.1191768,11.3851045,1.872326719816377,,2018-12-06,358,3
7338,,Borge Kirke,0,,,,,,,,,0
7339,,Os Kyrkje,100,Os,Norway,60.20099,5.51071,2.7473024426087185,,,,0
7340,,Caledonien Hall,100,Kristiansand,Norway,58.13489,8.0061,1.0801692952226818,1.5e-05,,,0
7341,,Hamar Domkirke,100,Hamar,Norway,60.79176,11.07338,0.6165647368420021,,,,0
7342,,"Griegsalen, Grieghallen",100,Bergen,Norway,60.38752,5.33617,0.5062716976879984,,,,0
7343,,Krøsset,100,Oslo,Norway,59.92065,10.75156,0.06229160001832887,0.000853,,,0
7344,,"Ullensaker Kulturhus, Kong Rakne",100,Jessheim,Norway,60.1412613,11.1772503,0.28544443417766435,,,,0
7345,,BlÅ,100,Oslo,Norway,59.920352,10.7527981,0.0005032298465527125,0.000885,,,0
7347,1350,Rockefeller,100,Oslo,Norway,59.91591,10.75085,0.05101599482840337,0.001949,2019-08-24,97,10
7348,,Vulkan Arena,100,Oslo,Norway,59.91966,10.75007,0.34265354393189956,0.023942,2019-07-02,150,1
7349,,"Røkeriet, USF Verftet",100,Bergen,Norway,60.39634,5.30648,0.16171393472190504,0.00039,2017-09-23,797,4
7350,,Parkteatret Scene,100,Oslo,Norway,59.92262,10.75844,0.03002780180672104,0.006475,2017-09-21,799,24
7351,,Parkteatret Scene,100,Oslo,Norway,59.92262,10.75844,0.03002780180672104,0.006475,2017-09-21,799,24
7352,,"Riksscenen, Hovedscenen",100,Oslo,Norway,59.91995,10.76641,0.30654373696352255,,,,0
7353,,Tapperiet Scene,100,Trondheim,Norway,63.44322,10.46536,1.7725053345046615,,,,0
7354,400,John Dee,100,Oslo,Norway,59.91633,10.75054,0.05683265710901912,0.002596,2019-04-18,225,4
7355,,Madam Felle,100,Bergen,Norway,60.3970769,5.3243831,0.06149870981720524,0.000106,2019-03-14,260,20
7356,,Spjelkavik Kirke,100,Ålesund,Norway,62.47334,6.35424,0.7212142640029952,,2011-12-03,2918,5
7357,,City Scene,100,Fredrikstad,Norway,59.22054,10.9347,0.7457269378543855,,,,0
7358,,Scandic Ishavshotel,100,Tromsø,Norway,69.65066,18.95994,0.14897498357850053,,,,0
7359,,Horg Kirke,0,,,,,,0.000913,,,0
7360,,Storefjell Resort Hotel,0,,,,,,,,,0
7361,,"Griegsalen, Grieghallen",100,Bergen,Norway,60.38752,5.33617,0.5062716976879984,,,,0
7362,,Oslo-filharmonien,100,Oslo,Norway,59.91264,10.73153,0.12517480136019896,,,,0
7363,,Oslo-filharmonien,100,Oslo,Norway,59.91264,10.73153,0.12517480136019896,,,,0
7364,,"Griegsalen, Grieghallen",100,Bergen,Norway,60.38752,5.33617,0.5062716976879984,,,,0
7365,1350,Rockefeller,100,Oslo,Norway,59.91591,10.75085,0.05101599482840337,0.001949,2019-08-24,98,10
7366,,Skjold kirke,100,Bergen,Norway,60.3059449,5.3330912,9.424355818368571,,2011-11-30,2922,4
7367,,Vågøy Kyrkje,0,,,,,,0.000913,2015-12-08,1453,3
7368,,"Røed Gård, Jeløy",0,,,,,,0.000176,,,0
7369,,Filadelfiakirken,100,Sarpsborg,Norway,59.28407,11.1094,0.6158075657512827,,,,0
7370,,"Riksscenen, Klubbscenen",100,Oslo,Norway,59.91995,10.76641,0.30654373696352255,,,,0
7371,,Rønvik Kirke,100,Bodø,Norway,67.3169,14.37736,2.9636186018420942,,,,0
7372,,Sørmarka Konferansehotell,0,,,,,,,2019-08-24,98,22
7373,,"Griegsalen, Grieghallen",100,Bergen,Norway,60.38752,5.33617,0.5062716976879984,,,,0
7374,,Hønefoss Nye Kirke,100,Honefoss,Norway,60.15488,10.23705,1.829959573900167,,,,0
7375,,Fredrikstad Domkirke,100,Fredrikstad,Norway,59.22054,10.9347,1.3170064647330033,,,,0
7376,,Tingnes Kirke,100,Fagernes,Norway,60.98583,9.23236,1.4097454471773967,,,,0
7377,,Åsane Kirke,100,Bergen,Norway,60.46582,5.32321,0.14886317547796588,,,,0
7378,,Øiseth Hotell,100,Rendalen,Norway,61.69526,11.20921,0.03955244021669505,,2019-07-11,142,1
7379,,Caledonien Hall,100,Kristiansand,Norway,58.13489,8.0061,1.0801692952226818,1.5e-05,,,0
7380,,GjØvik Kirke,100,Gjøvik,Norway,60.79832,10.70595,1.6287392700364742,,,,0
7381,,Festiviteten Bar & Scene,80,Hamar,Norway,60.79257,11.07433,0.04500555873322206,0.004179,,,0
7382,,Cosmopolite,100,Oslo,Norway,59.9361434,10.7657017,0.0008673847999516365,1e-06,2014-11-08,1848,2
7383,,Rakkestad kirke,0,,,,,,,,,0
7384,,Kampen Kirke,100,Oslo,Norway,59.91414,10.78596,0.3539902517995078,,,,0
7385,1350,Rockefeller,100,Oslo,Norway,59.91591,10.75085,0.05101599482840337,0.001949,2019-08-24,98,10
7386,,Vulkan Arena,100,Oslo,Norway,59.91966,10.75007,0.34265354393189956,0.002782,2017-12-01,729,4
7387,400,John Dee,100,Oslo,Norway,59.91633,10.75054,0.05683265710901912,0.000598,2019-04-12,232,10
7388,,BlÅ,100,Oslo,Norway,59.920352,10.7527981,0.0005032298465527125,0.000524,2019-06-22,161,20
7389,,"Røkeriet, USF Verftet",100,Bergen,Norway,60.39634,5.30648,0.16171393472190504,0.00039,2017-09-23,798,4
7390,,Parkteatret Scene,100,Oslo,Norway,59.92262,10.75844,0.03002780180672104,0.006475,2017-09-21,800,24
7391,,Krøsset,100,Oslo,Norway,59.92065,10.75156,0.06229160001832887,0.000194,,,0
7392,,Sagbladfabrikken,100,Hamar,Norway,60.80134,11.02892,0.222934725952912,0.007748,2018-10-27,399,4
7393,,"Ullensaker Kulturhus, Kong Rakne",100,Jessheim,Norway,60.1412613,11.1772503,0.28544443417766435,,,,0
7394,,Madam Felle,100,Bergen,Norway,60.3970769,5.3243831,0.06149870981720524,0.000106,2019-03-14,261,20
7395,,"Riksscenen, Hovedscenen",100,Oslo,Norway,59.91995,10.76641,0.30654373696352255,,,,0
7396,,City Scene,100,Fredrikstad,Norway,59.22054,10.9347,0.7457269378543855,,,,0
7397,,Johanneskirken,100,Bergen,Norway,60.38822,5.31858,0.11378937858726167,,2011-11-30,2922,4
7398,,Scandic Ishavshotel,100,Tromsø,Norway,69.65066,18.95994,0.14897498357850053,,,,0
7399,,Røbekk Kirke,100,Molde,Norway,62.73824,7.22006,4.081791595740314,0.000913,2015-12-08,1453,3
7400,,Sundvolden Hotel,100,Honefoss,Norway,60.0626708,10.3105253,0.10182179274694593,0.040912,2014-08-22,1926,1
7401,,Scandic Lillehammer Hotell,100,Lillehammer,Norway,61.11196,10.46333,0.9681884659180906,0.000287,2019-07-20,133,2
7402,,"Griegsalen, Grieghallen",100,Bergen,Norway,60.38752,5.33617,0.5062716976879984,,,,0
7403,,Gamle Logen,0,,,,,,,,,0
7404,,"Griegsalen, Grieghallen",100,Bergen,Norway,60.38752,5.33617,0.5062716976879984,,,,0
7405,,Skatten,100,Oslo,Norway,59.9143,10.77428,0.052125766124924325,,,,0
7406,,Foldnes Kyrkje,100,Straume,Norway,60.3571,5.12418,1.153203863729083,,2011-11-30,2923,4
7407,,Volsdalen Kirke,100,Ålesund,Norway,62.48028,6.20025,1.1298661652162876,0.000913,,,0
7408,,"Røed Gård, Jeløy",0,,,,,,0.000176,,,0
7409,,Bø Kyrkje,0,,,,,,,,,0
7410,,Kirkelandet Kirke,100,Kristiansund,Norway,63.11208,7.73153,0.3859980442256432,0.000331,,,0
7411,,Lillehammer Kirke,100,Lillehammer,Norway,61.11196,10.46333,0.0709309234992655,0.000472,2011-12-12,2911,1
7412,,Engerdal Kirke,0,,,,,,3e-06,2019-07-11,143,1
7413,,"Griegsalen, Grieghallen",100,Bergen,Norway,60.38752,5.33617,0.5062716976879984,,,,0
7414,,Skute kirke,100,Hov,Norway,60.6987,10.35193,6.798077997582939,,,,0
7415,,Nordstrand Kirke,100,Oslo,Norway,59.91387,10.75225,6.761554629290058,,,,0
7416,,Veggli Kirke,100,Veggli,Norway,60.04221,9.15491,0.5071914242558178,,,,0
7417,1616,Oslo Konserthus,100,Oslo,Norway,59.9132361,10.729625,0.0005155034910924325,,2016-12-10,1086,13
7418,,Åssiden Kirke,100,Drammen,Norway,59.75189,10.14249,0.257069834725778,,2013-10-02,2251,1
7419,,Hønefoss Nye Kirke,100,Honefoss,Norway,60.15488,10.23705,1.829959573900167,,,,0
7420,,Parkteatret Scene,100,Oslo,Norway,59.92262,10.75844,0.03002780180672104,0.016217,2018-06-15,534,1
7421,1800,Sentrum Scene,100,Oslo,Norway,59.91552,10.75181,0.0005573938928600053,0.069727,2015-06-26,1619,4
7422,,Cornerteateret,100,Bergen,Norway,60.3912628,5.3220544,0.8787383858751087,,,,0
7423,,Jessheim kirke,100,Jessheim,Norway,60.1449,11.17528,0.007803302622148152,,2016-09-10,1177,8
7424,,Hemsedal Kyrkje,100,Hemsedal,Norway,60.9204,8.47655,8.04438659551469,,,,0
7425,,Skatten,100,Oslo,Norway,59.9143,10.77428,0.052125766124924325,,,,0
7426,,Mariakirken,0,,,,,,,2017-12-04,727,1
7427,,Åsane Kirke,100,Bergen,Norway,60.46582,5.32321,0.14886317547796588,,2011-11-30,2923,4
7428,,Langevåg Kyrkje,100,Langevåg,Norway,62.43745,6.18917,0.8453001737081947,0.000913,,,0
7429,,Lillehammer Kirke,100,Lillehammer,Norway,61.11196,10.46333,0.0709309234992655,,,,0
7430,,Gand Kirke,100,Sandnes,Norway,58.84333,5.70987,1.7725138022387086,,2011-11-28,2926,4
7431,,"Herøy Kyrkje, Fosnavåg",100,Fosnavåg,Norway,62.33986,5.62344,2.0900501847159068,0.000913,,,0
7432,,Østre Porsgrunn Kirke,100,Porsgrunn,Norway,59.13458,9.65043,0.20422494478796416,,,,0
7433,,Levanger Kirke,100,Levanger,Norway,63.74292,11.29935,0.31532911555054216,0.000331,,,0
7434,,Skatval Kirke,100,Stjørdal,Norway,63.4678,10.9176,6.673652539050666,0.000472,2015-12-09,1454,4
7435,,Lillestrøm kirke,100,Lillestrøm,Norway,59.95597,11.05038,0.31392120831416853,,,,0
7436,,Parkteatret Scene,100,Oslo,Norway,59.92262,10.75844,0.03002780180672104,0.012689,2017-09-30,793,1
7437,,Krøsset,100,Oslo,Norway,59.92065,10.75156,0.06229160001832887,0.004137,,,0
7438,1350,Rockefeller,100,Oslo,Norway,59.91591,10.75085,0.05101599482840337,0.079616,2018-07-03,517,1
7439,,Rotnes Kirke,100,Akershus,Norway,60.0432838,10.8806614,0.0364634237535834,8.7e-05,2019-06-11,174,28
7440,8700,Oslo Spektrum,100,Oslo,Norway,59.9126,10.75479,0.0005574429269591256,,2012-08-09,2671,6
7441,,Fredrikstad Domkirke,100,Fredrikstad,Norway,59.22054,10.9347,1.3170064647330033,,2017-12-14,718,7
7443,,St. Petri Kirke,100,Stavanger,Norway,58.98495,5.82249,5.250238354463056,,2011-11-28,2926,4
7444,,GjØvik Kirke,100,Gjøvik,Norway,60.79832,10.70595,1.6287392700364742,,,,0
7445,,Ørsta Kyrkje,0,,,,,,0.000913,,,0
7446,,Tingelstad Gamle Kirke,100,Gran,Norway,60.39384,10.51161,1.431620394466332,,,,0
7447,,Lund Kirke,100,Kristiansand,Norway,58.15021,8.01303,0.2598512212262022,,2011-11-26,2929,3
7448,,FlorØ Kyrkje,100,Florø,Norway,61.59949,5.03144,0.14537193732813156,0.000913,,,0
7449,,Brygga Kultursal,100,Halden,Norway,59.1191768,11.3851045,1.872326719816377,,2019-09-11,83,22
7450,,Åssiden Kirke,100,Drammen,Norway,59.75189,10.14249,0.257069834725778,,,,0
7451,,Bragernes Kirke,100,Drammen,Norway,59.74918,10.20526,0.28765453519380396,,,,0
7452,,Vår Frue Kirke,100,Trondheim,Norway,63.43255,10.39761,0.26538806885331795,0.000331,,,0
7453,,Steinkjer Kirke,100,Steinkjer,Norway,64.00761,11.50664,1.0107609383702083,0.000472,2015-12-08,1456,2
7454,,"Griegsalen, Grieghallen",100,Bergen,Norway,60.38752,5.33617,0.5062716976879984,,,,0
7455,,Rjukan Kirke,100,Rjukan,Norway,59.88008,8.61413,0.3946288707496217,,,,0
7456,,Kongsberg Kirke,100,Kongsberg,Norway,59.66582,9.64628,0.022154282821955685,,,,0
7457,400,John Dee,100,Oslo,Norway,59.91633,10.75054,0.05683265710901912,0.011517,,,0
7458,,Parkteatret Scene,100,Oslo,Norway,59.92262,10.75844,0.03002780180672104,0.024865,,,0
7459,,Fenstad kirke,0,,,,,,,2012-05-13,2760,3
7460,,Sentralen,100,Oslo,Norway,59.91099,10.73947,0.45767054935383905,1.6e-05,2019-09-17,77,22
